id_note,id_etudiant,id_matiere,id_classe,id_temps,note,mention,statut_validation,nb_absences,annee_scolaire,est_rattrapage
19069,1502,9,62,11,17.19,Très Bien,Validé,1,2022-23,0
19070,1502,9,62,12,17.08,Très Bien,Validé,0,2022-23,0
19071,1502,10,62,11,17.92,Très Bien,Validé,2,2022-23,0
19072,1502,10,62,12,14.43,Bien,Validé,0,2022-23,0
19073,1503,17,43,5,11.3,Passable,Validé,0,2021-22,0
19074,1503,17,43,6,15.2,Bien,Validé,0,2021-22,0
19075,1503,18,43,5,13.12,Assez Bien,Validé,0,2021-22,0
19076,1503,18,43,6,11.63,Passable,Validé,3,2021-22,0
19077,1503,17,73,9,13.4,Assez Bien,Validé,0,2022-23,0
19078,1503,17,73,10,12.12,Assez Bien,Validé,1,2022-23,0
19079,1503,18,73,9,9.71,Insuffisant,Non Validé,0,2022-23,0
19080,1503,18,73,10,8.95,Insuffisant,Non Validé,1,2022-23,0
19081,1503,17,102,13,11.14,Passable,Validé,2,2023-24,0
19082,1503,17,102,14,13.45,Assez Bien,Validé,4,2023-24,0
19083,1503,18,102,13,15.4,Bien,Validé,1,2023-24,0
19084,1503,18,102,14,15.3,Bien,Validé,0,2023-24,0
19085,1504,7,93,13,16.26,Très Bien,Validé,1,2023-24,0
19086,1504,7,93,14,14.74,Bien,Validé,0,2023-24,0
19087,1504,8,93,13,13.09,Assez Bien,Validé,2,2023-24,0
19088,1504,8,93,14,10.85,Passable,Validé,1,2023-24,0
19089,1504,9,93,15,13.63,Assez Bien,Validé,0,2023-24,0
19090,1504,9,93,16,15.02,Bien,Validé,1,2023-24,0
19091,1504,10,93,15,12.64,Assez Bien,Validé,1,2023-24,0
19092,1504,10,93,16,14.31,Bien,Validé,1,2023-24,0
19093,1505,15,99,13,16.92,Très Bien,Validé,0,2023-24,0
19094,1505,15,99,14,15.24,Bien,Validé,2,2023-24,0
19095,1505,16,99,15,16.86,Très Bien,Validé,0,2023-24,0
19096,1505,16,99,16,16.32,Très Bien,Validé,1,2023-24,0
19097,1506,1,2,1,13.18,Assez Bien,Validé,0,2020-21,0
19098,1506,1,2,2,10.49,Passable,Validé,0,2020-21,0
19099,1506,2,2,1,11.64,Passable,Validé,0,2020-21,0
19100,1506,2,2,2,11.01,Passable,Validé,1,2020-21,0
19101,1506,3,2,3,14.17,Bien,Validé,1,2020-21,0
19102,1506,3,2,4,13.07,Assez Bien,Validé,0,2020-21,0
19103,1506,4,2,3,13.23,Assez Bien,Validé,2,2020-21,0
19104,1506,4,2,4,13.21,Assez Bien,Validé,0,2020-21,0
19105,1506,5,2,1,14.76,Bien,Validé,3,2020-21,0
19106,1506,5,2,2,15.59,Bien,Validé,1,2020-21,0
19107,1506,6,2,3,11.14,Passable,Validé,0,2020-21,0
19108,1506,6,2,4,12.88,Assez Bien,Validé,1,2020-21,0
19109,1506,27,2,1,13.2,Assez Bien,Validé,0,2020-21,0
19110,1506,27,2,2,11.91,Passable,Validé,3,2020-21,0
19111,1506,1,31,5,12.25,Assez Bien,Validé,0,2021-22,0
19112,1506,1,31,6,13.82,Assez Bien,Validé,2,2021-22,0
19113,1506,2,31,5,13.24,Assez Bien,Validé,3,2021-22,0
19114,1506,2,31,6,13.07,Assez Bien,Validé,0,2021-22,0
19115,1506,3,31,7,11.38,Passable,Validé,2,2021-22,0
19116,1506,3,31,8,12.91,Assez Bien,Validé,0,2021-22,0
19117,1506,4,31,7,13.23,Assez Bien,Validé,2,2021-22,0
19118,1506,4,31,8,13.06,Assez Bien,Validé,0,2021-22,0
19119,1506,5,31,5,12.62,Assez Bien,Validé,0,2021-22,0
19120,1506,5,31,6,15.08,Bien,Validé,1,2021-22,0
19121,1506,6,31,7,15.11,Bien,Validé,1,2021-22,0
19122,1506,6,31,8,13.62,Assez Bien,Validé,0,2021-22,0
19123,1506,27,31,5,11.09,Passable,Validé,1,2021-22,0
19124,1506,27,31,6,13.86,Assez Bien,Validé,0,2021-22,0
19125,1506,1,59,9,16.45,Très Bien,Validé,1,2022-23,0
19126,1506,1,59,10,14.23,Bien,Validé,3,2022-23,0
19127,1506,2,59,9,11.87,Passable,Validé,0,2022-23,0
19128,1506,2,59,10,13.62,Assez Bien,Validé,1,2022-23,0
19129,1506,3,59,11,10.72,Passable,Validé,2,2022-23,0
19130,1506,3,59,12,13.57,Assez Bien,Validé,0,2022-23,0
19131,1506,4,59,11,14.77,Bien,Validé,0,2022-23,0
19132,1506,4,59,12,14.65,Bien,Validé,1,2022-23,0
19133,1506,5,59,9,13.33,Assez Bien,Validé,2,2022-23,0
19134,1506,5,59,10,16.2,Très Bien,Validé,0,2022-23,0
19135,1506,6,59,11,15.33,Bien,Validé,1,2022-23,0
19136,1506,6,59,12,14.66,Bien,Validé,2,2022-23,0
19137,1506,27,59,9,14.25,Bien,Validé,0,2022-23,0
19138,1506,27,59,10,14.52,Bien,Validé,0,2022-23,0
19139,1507,11,65,9,15.16,Bien,Validé,1,2022-23,0
19140,1507,11,65,10,11.24,Passable,Validé,1,2022-23,0
19141,1507,12,65,11,13.78,Assez Bien,Validé,0,2022-23,0
19142,1507,12,65,12,15.08,Bien,Validé,0,2022-23,0
19143,1507,13,65,9,13.35,Assez Bien,Validé,0,2022-23,0
19144,1507,13,65,10,12.31,Assez Bien,Validé,0,2022-23,0
19145,1507,14,65,11,9.55,Insuffisant,Non Validé,0,2022-23,0
19146,1507,14,65,12,14.91,Bien,Validé,0,2022-23,0
19147,1507,28,65,11,10.69,Passable,Validé,2,2022-23,0
19148,1507,28,65,12,12.68,Assez Bien,Validé,1,2022-23,0
19149,1507,11,96,13,13.1,Assez Bien,Validé,1,2023-24,0
19150,1507,11,96,14,12.5,Assez Bien,Validé,0,2023-24,0
19151,1507,12,96,15,15.04,Bien,Validé,0,2023-24,0
19152,1507,12,96,16,13.1,Assez Bien,Validé,1,2023-24,0
19153,1507,13,96,13,14.53,Bien,Validé,2,2023-24,0
19154,1507,13,96,14,12.5,Assez Bien,Validé,1,2023-24,0
19155,1507,14,96,15,11.63,Passable,Validé,3,2023-24,0
19156,1507,14,96,16,15.48,Bien,Validé,3,2023-24,0
19157,1507,28,96,15,11.29,Passable,Validé,2,2023-24,0
19158,1507,28,96,16,15.51,Bien,Validé,0,2023-24,0
19159,1508,23,24,1,18.91,Très Bien,Validé,0,2020-21,0
19160,1508,23,24,2,16.34,Très Bien,Validé,0,2020-21,0
19161,1508,24,24,3,19.64,Très Bien,Validé,1,2020-21,0
19162,1508,24,24,4,17.89,Très Bien,Validé,0,2020-21,0
19163,1508,23,53,5,14.32,Bien,Validé,1,2021-22,0
19164,1508,23,53,6,16.75,Très Bien,Validé,0,2021-22,0
19165,1508,24,53,7,16.26,Très Bien,Validé,1,2021-22,0
19166,1508,24,53,8,16.17,Très Bien,Validé,0,2021-22,0
19167,1508,23,83,9,18.07,Très Bien,Validé,0,2022-23,0
19168,1508,23,83,10,16.96,Très Bien,Validé,0,2022-23,0
19169,1508,24,83,11,17.98,Très Bien,Validé,0,2022-23,0
19170,1508,24,83,12,18.51,Très Bien,Validé,0,2022-23,0
19171,1509,15,41,5,15.16,Bien,Validé,1,2021-22,0
19172,1509,15,41,6,11.87,Passable,Validé,0,2021-22,0
19173,1509,16,41,7,14.85,Bien,Validé,0,2021-22,0
19174,1509,16,41,8,12.35,Assez Bien,Validé,0,2021-22,0
19175,1509,15,70,9,16.17,Très Bien,Validé,0,2022-23,0
19176,1509,15,70,10,12.45,Assez Bien,Validé,0,2022-23,0
19177,1509,16,70,11,15.44,Bien,Validé,0,2022-23,0
19178,1509,16,70,12,12.03,Assez Bien,Validé,2,2022-23,0
19179,1509,15,99,13,13.57,Assez Bien,Validé,0,2023-24,0
19180,1509,15,99,14,13.04,Assez Bien,Validé,1,2023-24,0
19181,1509,16,99,15,14.9,Bien,Validé,0,2023-24,0
19182,1509,16,99,16,13.65,Assez Bien,Validé,0,2023-24,0
19183,1510,1,88,13,11.0,Passable,Validé,1,2023-24,0
19184,1510,1,88,14,7.13,Insuffisant,Non Validé,2,2023-24,0
19185,1510,2,88,13,10.68,Passable,Validé,2,2023-24,0
19186,1510,2,88,14,8.19,Insuffisant,Non Validé,0,2023-24,0
19187,1510,3,88,15,9.78,Insuffisant,Non Validé,1,2023-24,0
19188,1510,3,88,16,13.51,Assez Bien,Validé,2,2023-24,0
19189,1510,4,88,15,11.05,Passable,Validé,1,2023-24,0
19190,1510,4,88,16,7.88,Insuffisant,Non Validé,2,2023-24,0
19191,1510,5,88,13,10.18,Passable,Validé,2,2023-24,0
19192,1510,5,88,14,11.08,Passable,Validé,1,2023-24,0
19193,1510,6,88,15,10.17,Passable,Validé,0,2023-24,0
19194,1510,6,88,16,10.92,Passable,Validé,0,2023-24,0
19195,1510,27,88,13,12.8,Assez Bien,Validé,1,2023-24,0
19196,1510,27,88,14,12.12,Assez Bien,Validé,2,2023-24,0
19197,1511,19,74,9,18.38,Très Bien,Validé,1,2022-23,0
19198,1511,19,74,10,16.4,Très Bien,Validé,0,2022-23,0
19199,1511,20,74,11,13.18,Assez Bien,Validé,0,2022-23,0
19200,1511,20,74,12,12.57,Assez Bien,Validé,0,2022-23,0
19201,1511,19,105,13,14.68,Bien,Validé,0,2023-24,0
19202,1511,19,105,14,15.11,Bien,Validé,0,2023-24,0
19203,1511,20,105,15,14.33,Bien,Validé,1,2023-24,0
19204,1511,20,105,16,12.77,Assez Bien,Validé,0,2023-24,0
19205,1512,21,52,5,17.74,Très Bien,Validé,0,2021-22,0
19206,1512,21,52,6,14.53,Bien,Validé,2,2021-22,0
19207,1512,22,52,7,13.32,Assez Bien,Validé,1,2021-22,0
19208,1512,22,52,8,12.95,Assez Bien,Validé,1,2021-22,0
19209,1512,21,77,9,12.57,Assez Bien,Validé,0,2022-23,0
19210,1512,21,77,10,14.03,Bien,Validé,0,2022-23,0
19211,1512,22,77,11,10.76,Passable,Validé,0,2022-23,0
19212,1512,22,77,12,16.26,Très Bien,Validé,1,2022-23,0
19213,1512,21,106,13,14.62,Bien,Validé,1,2023-24,0
19214,1512,21,106,14,13.21,Assez Bien,Validé,1,2023-24,0
19215,1512,22,106,15,11.89,Passable,Validé,0,2023-24,0
19216,1512,22,106,16,14.64,Bien,Validé,1,2023-24,0
19217,1513,7,34,5,11.67,Passable,Validé,0,2021-22,0
19218,1513,7,34,6,13.03,Assez Bien,Validé,0,2021-22,0
19219,1513,8,34,5,11.19,Passable,Validé,1,2021-22,0
19220,1513,8,34,6,11.03,Passable,Validé,0,2021-22,0
19221,1513,9,34,7,15.91,Bien,Validé,1,2021-22,0
19222,1513,9,34,8,11.59,Passable,Validé,1,2021-22,0
19223,1513,10,34,7,14.13,Bien,Validé,1,2021-22,0
19224,1513,10,34,8,14.77,Bien,Validé,1,2021-22,0
19225,1513,7,62,9,14.37,Bien,Validé,0,2022-23,0
19226,1513,7,62,10,14.27,Bien,Validé,3,2022-23,0
19227,1513,8,62,9,14.13,Bien,Validé,0,2022-23,0
19228,1513,8,62,10,13.75,Assez Bien,Validé,0,2022-23,0
19229,1513,9,62,11,13.83,Assez Bien,Validé,1,2022-23,0
19230,1513,9,62,12,14.05,Bien,Validé,2,2022-23,0
19231,1513,10,62,11,9.61,Insuffisant,Non Validé,3,2022-23,0
19232,1513,10,62,12,11.31,Passable,Validé,2,2022-23,0
19233,1513,7,91,13,14.43,Bien,Validé,0,2023-24,0
19234,1513,7,91,14,12.32,Assez Bien,Validé,1,2023-24,0
19235,1513,8,91,13,8.74,Insuffisant,Non Validé,0,2023-24,0
19236,1513,8,91,14,12.3,Assez Bien,Validé,0,2023-24,0
19237,1513,9,91,15,15.39,Bien,Validé,2,2023-24,0
19238,1513,9,91,16,12.71,Assez Bien,Validé,2,2023-24,0
19239,1513,10,91,15,15.17,Bien,Validé,2,2023-24,0
19240,1513,10,91,16,12.98,Assez Bien,Validé,1,2023-24,0
19241,1514,23,54,5,10.89,Passable,Validé,3,2021-22,0
19242,1514,23,54,6,13.72,Assez Bien,Validé,2,2021-22,0
19243,1514,24,54,7,9.16,Insuffisant,Non Validé,0,2021-22,0
19244,1514,24,54,8,14.14,Bien,Validé,2,2021-22,0
19245,1514,23,82,9,12.34,Assez Bien,Validé,0,2022-23,0
19246,1514,23,82,10,10.87,Passable,Validé,1,2022-23,0
19247,1514,24,82,11,8.79,Insuffisant,Non Validé,0,2022-23,0
19248,1514,24,82,12,11.66,Passable,Validé,4,2022-23,0
19249,1514,24,112,15,10.68,Passable,Validé,3,2023-24,0
19250,1514,24,112,16,15.5,Bien,Validé,2,2023-24,0
19251,1514,23,112,13,10.93,Passable,Validé,1,2023-24,0
19252,1514,23,112,14,8.89,Insuffisant,Non Validé,0,2023-24,0
19253,1515,19,74,9,10.4,Passable,Validé,0,2022-23,0
19254,1515,19,74,10,11.15,Passable,Validé,0,2022-23,0
19255,1515,20,74,11,9.19,Insuffisant,Non Validé,1,2022-23,0
19256,1515,20,74,12,11.11,Passable,Validé,1,2022-23,0
19257,1515,19,104,13,13.3,Assez Bien,Validé,0,2023-24,0
19258,1515,19,104,14,14.65,Bien,Validé,0,2023-24,0
19259,1515,20,104,15,11.8,Passable,Validé,0,2023-24,0
19260,1515,20,104,16,13.1,Assez Bien,Validé,2,2023-24,0
19261,1516,17,72,9,14.46,Bien,Validé,2,2022-23,0
19262,1516,17,72,10,8.87,Insuffisant,Non Validé,1,2022-23,0
19263,1516,18,72,9,12.14,Assez Bien,Validé,0,2022-23,0
19264,1516,18,72,10,10.38,Passable,Validé,0,2022-23,0
19265,1516,17,100,13,11.95,Passable,Validé,3,2023-24,0
19266,1516,17,100,14,9.58,Insuffisant,Non Validé,1,2023-24,0
19267,1516,18,100,13,11.83,Passable,Validé,1,2023-24,0
19268,1516,18,100,14,15.72,Bien,Validé,2,2023-24,0
19269,1517,26,115,13,12.33,Assez Bien,Validé,0,2023-24,0
19270,1517,26,115,14,12.14,Assez Bien,Validé,0,2023-24,0
19271,1518,17,13,1,15.4,Bien,Validé,1,2020-21,0
19272,1518,17,13,2,11.34,Passable,Validé,1,2020-21,0
19273,1518,18,13,1,10.09,Passable,Validé,0,2020-21,0
19274,1518,18,13,2,11.95,Passable,Validé,0,2020-21,0
19275,1518,17,44,5,13.45,Assez Bien,Validé,0,2021-22,0
19276,1518,17,44,6,13.01,Assez Bien,Validé,0,2021-22,0
19277,1518,18,44,5,13.48,Assez Bien,Validé,2,2021-22,0
19278,1518,18,44,6,14.84,Bien,Validé,2,2021-22,0
19279,1518,18,73,9,16.08,Très Bien,Validé,2,2022-23,0
19280,1518,18,73,10,14.12,Bien,Validé,1,2022-23,0
19281,1518,17,73,9,10.41,Passable,Validé,0,2022-23,0
19282,1518,17,73,10,16.07,Très Bien,Validé,1,2022-23,0
19283,1519,23,111,13,12.77,Assez Bien,Validé,2,2023-24,0
19284,1519,23,111,14,13.36,Assez Bien,Validé,1,2023-24,0
19285,1519,24,111,15,17.43,Très Bien,Validé,1,2023-24,0
19286,1519,24,111,16,13.2,Assez Bien,Validé,0,2023-24,0
19287,1520,11,9,1,13.92,Assez Bien,Validé,1,2020-21,0
19288,1520,11,9,2,12.87,Assez Bien,Validé,1,2020-21,0
19289,1520,12,9,3,14.78,Bien,Validé,1,2020-21,0
19290,1520,12,9,4,15.15,Bien,Validé,3,2020-21,0
19291,1520,13,9,1,11.69,Passable,Validé,0,2020-21,0
19292,1520,13,9,2,13.49,Assez Bien,Validé,0,2020-21,0
19293,1520,14,9,3,10.23,Passable,Validé,1,2020-21,0
19294,1520,14,9,4,14.79,Bien,Validé,3,2020-21,0
19295,1520,28,9,3,17.24,Très Bien,Validé,1,2020-21,0
19296,1520,28,9,4,12.52,Assez Bien,Validé,2,2020-21,0
19297,1520,11,38,5,10.97,Passable,Validé,1,2021-22,0
19298,1520,11,38,6,12.29,Assez Bien,Validé,0,2021-22,0
19299,1520,12,38,7,13.45,Assez Bien,Validé,0,2021-22,0
19300,1520,12,38,8,12.19,Assez Bien,Validé,2,2021-22,0
19301,1520,13,38,5,10.34,Passable,Validé,0,2021-22,0
19302,1520,13,38,6,14.21,Bien,Validé,1,2021-22,0
19303,1520,14,38,7,13.33,Assez Bien,Validé,0,2021-22,0
19304,1520,14,38,8,13.33,Assez Bien,Validé,0,2021-22,0
19305,1520,28,38,7,11.75,Passable,Validé,0,2021-22,0
19306,1520,28,38,8,14.71,Bien,Validé,1,2021-22,0
19307,1520,11,67,9,12.7,Assez Bien,Validé,0,2022-23,0
19308,1520,11,67,10,15.72,Bien,Validé,1,2022-23,0
19309,1520,12,67,11,16.16,Très Bien,Validé,0,2022-23,0
19310,1520,12,67,12,13.3,Assez Bien,Validé,0,2022-23,0
19311,1520,13,67,9,15.5,Bien,Validé,1,2022-23,0
19312,1520,13,67,10,14.62,Bien,Validé,1,2022-23,0
19313,1520,14,67,11,14.81,Bien,Validé,0,2022-23,0
19314,1520,14,67,12,12.4,Assez Bien,Validé,1,2022-23,0
19315,1520,28,67,11,14.48,Bien,Validé,2,2022-23,0
19316,1520,28,67,12,12.43,Assez Bien,Validé,0,2022-23,0
19317,1521,17,72,9,16.34,Très Bien,Validé,1,2022-23,0
19318,1521,17,72,10,14.89,Bien,Validé,0,2022-23,0
19319,1521,18,72,9,18.52,Très Bien,Validé,0,2022-23,0
19320,1521,18,72,10,16.66,Très Bien,Validé,1,2022-23,0
19321,1521,17,100,13,17.36,Très Bien,Validé,0,2023-24,0
19322,1521,17,100,14,13.55,Assez Bien,Validé,0,2023-24,0
19323,1521,18,100,13,16.19,Très Bien,Validé,2,2023-24,0
19324,1521,18,100,14,12.18,Assez Bien,Validé,0,2023-24,0
19325,1522,7,35,5,13.03,Assez Bien,Validé,1,2021-22,0
19326,1522,7,35,6,15.21,Bien,Validé,0,2021-22,0
19327,1522,8,35,5,15.38,Bien,Validé,2,2021-22,0
19328,1522,8,35,6,11.2,Passable,Validé,1,2021-22,0
19329,1522,9,35,7,11.28,Passable,Validé,1,2021-22,0
19330,1522,9,35,8,14.71,Bien,Validé,1,2021-22,0
19331,1522,10,35,7,13.18,Assez Bien,Validé,1,2021-22,0
19332,1522,10,35,8,13.14,Assez Bien,Validé,0,2021-22,0
19333,1522,7,63,9,13.36,Assez Bien,Validé,0,2022-23,0
19334,1522,7,63,10,9.08,Insuffisant,Non Validé,1,2022-23,0
19335,1522,8,63,9,17.19,Très Bien,Validé,1,2022-23,0
19336,1522,8,63,10,17.8,Très Bien,Validé,1,2022-23,0
19337,1522,9,63,11,12.37,Assez Bien,Validé,1,2022-23,0
19338,1522,9,63,12,13.22,Assez Bien,Validé,1,2022-23,0
19339,1522,10,63,11,9.49,Insuffisant,Non Validé,0,2022-23,0
19340,1522,10,63,12,12.48,Assez Bien,Validé,0,2022-23,0
19341,1522,7,91,13,14.59,Bien,Validé,1,2023-24,0
19342,1522,7,91,14,14.62,Bien,Validé,1,2023-24,0
19343,1522,8,91,13,11.98,Passable,Validé,1,2023-24,0
19344,1522,8,91,14,13.81,Assez Bien,Validé,2,2023-24,0
19345,1522,9,91,15,12.66,Assez Bien,Validé,1,2023-24,0
19346,1522,9,91,16,13.6,Assez Bien,Validé,0,2023-24,0
19347,1522,10,91,15,15.5,Bien,Validé,0,2023-24,0
19348,1522,10,91,16,11.71,Passable,Validé,1,2023-24,0
19349,1523,15,68,9,13.8,Assez Bien,Validé,2,2022-23,0
19350,1523,15,68,10,11.86,Passable,Validé,3,2022-23,0
19351,1523,16,68,11,14.4,Bien,Validé,1,2022-23,0
19352,1523,16,68,12,11.27,Passable,Validé,0,2022-23,0
19353,1523,15,98,13,14.19,Bien,Validé,3,2023-24,0
19354,1523,15,98,14,15.86,Bien,Validé,1,2023-24,0
19355,1523,16,98,15,14.18,Bien,Validé,1,2023-24,0
19356,1523,16,98,16,12.04,Assez Bien,Validé,2,2023-24,0
19357,1524,11,94,13,10.22,Passable,Validé,0,2023-24,0
19358,1524,11,94,14,12.32,Assez Bien,Validé,0,2023-24,0
19359,1524,12,94,15,12.96,Assez Bien,Validé,1,2023-24,0
19360,1524,12,94,16,9.58,Insuffisant,Non Validé,0,2023-24,0
19361,1524,13,94,13,11.0,Passable,Validé,1,2023-24,0
19362,1524,13,94,14,9.63,Insuffisant,Non Validé,2,2023-24,0
19363,1524,14,94,15,13.19,Assez Bien,Validé,1,2023-24,0
19364,1524,14,94,16,9.57,Insuffisant,Non Validé,1,2023-24,0
19365,1524,28,94,15,11.04,Passable,Validé,1,2023-24,0
19366,1524,28,94,16,11.46,Passable,Validé,1,2023-24,0
19367,1525,23,25,1,15.95,Bien,Validé,0,2020-21,0
19368,1525,23,25,2,15.28,Bien,Validé,1,2020-21,0
19369,1525,24,25,3,16.24,Très Bien,Validé,0,2020-21,0
19370,1525,24,25,4,16.65,Très Bien,Validé,0,2020-21,0
19371,1525,23,54,5,17.16,Très Bien,Validé,0,2021-22,0
19372,1525,23,54,6,16.36,Très Bien,Validé,0,2021-22,0
19373,1525,24,54,7,17.14,Très Bien,Validé,0,2021-22,0
19374,1525,24,54,8,16.76,Très Bien,Validé,0,2021-22,0
19375,1525,23,83,9,17.6,Très Bien,Validé,0,2022-23,0
19376,1525,23,83,10,17.15,Très Bien,Validé,0,2022-23,0
19377,1525,24,83,11,14.79,Bien,Validé,1,2022-23,0
19378,1525,24,83,12,14.02,Bien,Validé,1,2022-23,0
19379,1526,23,53,5,16.98,Très Bien,Validé,3,2021-22,0
19380,1526,23,53,6,15.76,Bien,Validé,2,2021-22,0
19381,1526,24,53,7,13.31,Assez Bien,Validé,1,2021-22,0
19382,1526,24,53,8,11.63,Passable,Validé,1,2021-22,0
19383,1526,23,82,9,11.42,Passable,Validé,2,2022-23,0
19384,1526,23,82,10,12.92,Assez Bien,Validé,0,2022-23,0
19385,1526,24,82,11,12.86,Assez Bien,Validé,0,2022-23,0
19386,1526,24,82,12,13.78,Assez Bien,Validé,3,2022-23,0
19387,1526,23,111,13,13.63,Assez Bien,Validé,1,2023-24,0
19388,1526,23,111,14,13.34,Assez Bien,Validé,2,2023-24,0
19389,1526,24,111,15,13.71,Assez Bien,Validé,1,2023-24,0
19390,1526,24,111,16,12.21,Assez Bien,Validé,0,2023-24,0
19391,1527,11,66,9,16.92,Très Bien,Validé,0,2022-23,0
19392,1527,11,66,10,17.69,Très Bien,Validé,1,2022-23,0
19393,1527,12,66,11,17.14,Très Bien,Validé,0,2022-23,0
19394,1527,12,66,12,16.63,Très Bien,Validé,0,2022-23,0
19395,1527,13,66,9,13.98,Assez Bien,Validé,2,2022-23,0
19396,1527,13,66,10,16.77,Très Bien,Validé,1,2022-23,0
19397,1527,14,66,11,17.72,Très Bien,Validé,1,2022-23,0
19398,1527,14,66,12,16.68,Très Bien,Validé,0,2022-23,0
19399,1527,28,66,11,15.8,Bien,Validé,0,2022-23,0
19400,1527,28,66,12,17.6,Très Bien,Validé,0,2022-23,0
19401,1527,11,94,13,16.78,Très Bien,Validé,3,2023-24,0
19402,1527,11,94,14,16.56,Très Bien,Validé,0,2023-24,0
19403,1527,12,94,15,15.88,Bien,Validé,0,2023-24,0
19404,1527,12,94,16,17.15,Très Bien,Validé,0,2023-24,0
19405,1527,13,94,13,17.83,Très Bien,Validé,0,2023-24,0
19406,1527,13,94,14,16.13,Très Bien,Validé,1,2023-24,0
19407,1527,14,94,15,11.76,Passable,Validé,0,2023-24,0
19408,1527,14,94,16,16.37,Très Bien,Validé,0,2023-24,0
19409,1527,28,94,15,16.72,Très Bien,Validé,3,2023-24,0
19410,1527,28,94,16,18.31,Très Bien,Validé,2,2023-24,0
19411,1528,21,78,9,8.46,Insuffisant,Non Validé,4,2022-23,0
19412,1528,21,78,10,10.58,Passable,Validé,1,2022-23,0
19413,1528,22,78,11,11.7,Passable,Validé,0,2022-23,0
19414,1528,22,78,12,12.02,Assez Bien,Validé,1,2022-23,0
19415,1528,21,110,13,13.49,Assez Bien,Validé,1,2023-24,0
19416,1528,21,110,14,9.28,Insuffisant,Non Validé,2,2023-24,0
19417,1528,22,110,15,11.44,Passable,Validé,1,2023-24,0
19418,1528,22,110,16,8.2,Insuffisant,Non Validé,2,2023-24,0
19419,1529,26,29,1,13.27,Assez Bien,Validé,0,2020-21,0
19420,1529,26,29,2,13.54,Assez Bien,Validé,0,2020-21,0
19421,1529,26,58,5,17.19,Très Bien,Validé,0,2021-22,0
19422,1529,26,58,6,14.54,Bien,Validé,0,2021-22,0
19423,1529,26,86,9,15.92,Bien,Validé,1,2022-23,0
19424,1529,26,86,10,14.37,Bien,Validé,0,2022-23,0
19425,1530,25,84,9,13.76,Assez Bien,Validé,1,2022-23,0
19426,1530,25,84,10,9.23,Insuffisant,Non Validé,0,2022-23,0
19427,1530,25,114,13,7.53,Insuffisant,Non Validé,1,2023-24,1
19428,1530,25,114,14,12.02,Assez Bien,Validé,0,2023-24,0
19429,1531,21,106,13,12.62,Assez Bien,Validé,0,2023-24,0
19430,1531,21,106,14,15.55,Bien,Validé,0,2023-24,0
19431,1531,22,106,15,11.15,Passable,Validé,3,2023-24,0
19432,1531,22,106,16,14.44,Bien,Validé,2,2023-24,0
19433,1532,11,94,13,12.23,Assez Bien,Validé,0,2023-24,0
19434,1532,11,94,14,10.62,Passable,Validé,0,2023-24,0
19435,1532,12,94,15,12.33,Assez Bien,Validé,2,2023-24,0
19436,1532,12,94,16,12.1,Assez Bien,Validé,1,2023-24,0
19437,1532,13,94,13,8.55,Insuffisant,Non Validé,1,2023-24,0
19438,1532,13,94,14,9.25,Insuffisant,Non Validé,2,2023-24,0
19439,1532,14,94,15,9.25,Insuffisant,Non Validé,3,2023-24,0
19440,1532,14,94,16,6.93,Insuffisant,Non Validé,0,2023-24,0
19441,1532,28,94,15,10.52,Passable,Validé,4,2023-24,0
19442,1532,28,94,16,8.94,Insuffisant,Non Validé,2,2023-24,0
19443,1533,17,15,1,8.49,Insuffisant,Non Validé,0,2020-21,0
19444,1533,17,15,2,12.86,Assez Bien,Validé,1,2020-21,0
19445,1533,18,15,1,9.39,Insuffisant,Non Validé,1,2020-21,0
19446,1533,18,15,2,14.66,Bien,Validé,0,2020-21,0
19447,1533,17,44,5,11.48,Passable,Validé,1,2021-22,0
19448,1533,17,44,6,13.95,Assez Bien,Validé,1,2021-22,0
19449,1533,18,44,5,11.86,Passable,Validé,1,2021-22,0
19450,1533,18,44,6,11.76,Passable,Validé,2,2021-22,0
19451,1533,17,72,9,14.4,Bien,Validé,1,2022-23,0
19452,1533,17,72,10,11.38,Passable,Validé,1,2022-23,0
19453,1533,18,72,9,11.39,Passable,Validé,2,2022-23,0
19454,1533,18,72,10,11.92,Passable,Validé,0,2022-23,0
19455,1534,15,99,13,11.49,Passable,Validé,1,2023-24,0
19456,1534,15,99,14,16.22,Très Bien,Validé,2,2023-24,0
19457,1534,16,99,15,12.45,Assez Bien,Validé,1,2023-24,0
19458,1534,16,99,16,13.32,Assez Bien,Validé,1,2023-24,0
19459,1535,19,47,5,11.29,Passable,Validé,0,2021-22,0
19460,1535,19,47,6,11.71,Passable,Validé,0,2021-22,0
19461,1535,20,47,7,10.33,Passable,Validé,0,2021-22,0
19462,1535,20,47,8,12.63,Assez Bien,Validé,0,2021-22,0
19463,1535,19,74,9,10.31,Passable,Validé,0,2022-23,0
19464,1535,19,74,10,15.39,Bien,Validé,2,2022-23,0
19465,1535,20,74,11,11.12,Passable,Validé,0,2022-23,0
19466,1535,20,74,12,16.1,Très Bien,Validé,2,2022-23,0
19467,1535,19,104,13,11.9,Passable,Validé,0,2023-24,0
19468,1535,19,104,14,15.11,Bien,Validé,3,2023-24,0
19469,1535,20,104,15,11.8,Passable,Validé,0,2023-24,0
19470,1535,20,104,16,8.58,Insuffisant,Non Validé,3,2023-24,0
